+--------------------+-------------------------------------------------+---------+----------+----------+-------------------------------------+--------+------------+----------------------------------------------------------+
| *** WARNING ***                                                                                                                                                                                                             |
| The block and item IDs are dynamic and will be different on each world!                                                                                                                                                     |
| DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)                                                                                                                   |
| *** ALSO ***                                                                                                                                                                                                                |
| The server doesn't have a list of sub block and sub items                                                                                                                                                                   |
| (= items with different damage value or blocks with different metadata).                                                                                                                                                    |
| That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.                                                                                                   |
+--------------------+-------------------------------------------------+---------+----------+----------+-------------------------------------+--------+------------+----------------------------------------------------------+
| Mod name           | Registry name                                   | Item ID | Meta/dmg | Subtypes | Display name                        | Hunger | Saturation | Ore Dict keys                                            |
| Pam's HarvestCraft | harvestcraft:cobblestonecobbleritem             |    6792 |        0 |    false | Cobblestone Cobbler                 |      6 |        1.2 | foodCobblestonecobbler                                   |
| Pam's HarvestCraft | harvestcraft:coconutcreamitem                   |    6663 |        0 |    false | Coconut Cream                       |      2 |        1.2 | foodCoconutcream                                         |
| Pam's HarvestCraft | harvestcraft:coconutitem                        |    6041 |        0 |    false | Coconut                             |      1 |        0.6 | cropCoconut                                              |
| Pam's HarvestCraft | harvestcraft:coconutmilkitem                    |    6365 |        0 |    false | Coconut Milk                        |      1 |        1.2 | foodCoconutmilk                                          |
| Pam's HarvestCraft | harvestcraft:coconutshrimpitem                  |    6367 |        0 |    false | Coconut Shrimp                      |      7 |        1.2 | foodCoconutshrimp                                        |
| Pam's HarvestCraft | harvestcraft:coconutsmoothieitem                |    6648 |        0 |    false | Coconut Smoothie                    |      3 |        1.2 | foodCoconutsmoothie,listAllsmoothie                      |
| Pam's HarvestCraft | harvestcraft:coconutyogurtitem                  |    6368 |        0 |    false | Coconut Yogurt                      |      2 |        1.2 | foodCoconutyogurt,listAllyogurt                          |
| Pam's HarvestCraft | harvestcraft:coffeebeanitem                     |    5844 |        0 |    false | Coffee Beans                        |      1 |        0.6 | cropCoffee                                               |
| Pam's HarvestCraft | harvestcraft:coffeeconlecheitem                 |    6306 |        0 |    false | Coffee con Leche                    |      6 |        1.2 | foodCoffeeconleche                                       |
| Pam's HarvestCraft | harvestcraft:coffeecupcakeitem                  |    6850 |        0 |    false | Coffee Cupcake                      |      8 |        1.2 | foodCoffeecupcake                                        |
| Pam's HarvestCraft | harvestcraft:coffeeitem                         |    6151 |        0 |    false | Cup of Coffee                       |      2 |        1.2 | foodCoffee                                               |
| Pam's HarvestCraft | harvestcraft:colasodaitem                       |    6479 |        0 |    false | Cola Soda                           |      3 |        1.2 | foodColasoda,listAllsoda                                 |
| Pam's HarvestCraft | harvestcraft:coleslawburgeritem                 |    6917 |        0 |    false | Coleslaw Burger                     |     10 |        1.2 | foodColeslawburger                                       |
| Pam's HarvestCraft | harvestcraft:coleslawitem                       |    6584 |        0 |    false | Coleslaw                            |      4 |        1.2 | foodColeslaw                                             |
| Pam's HarvestCraft | harvestcraft:cookedgrubitem                     |    6983 |        0 |    false | Cooked Grub                         |      2 |        0.6 | listAllmeatcooked                                        |
| Pam's HarvestCraft | harvestcraft:cookedtofabbititem                 |    6897 |        0 |    false | Cooked Tofabbit                     |      2 |        1.2 | listAllmeatcooked,listAllrabbitcooked,listAlltofu        |
| Pam's HarvestCraft | harvestcraft:cookedtofaconitem                  |    6892 |        0 |    false | Cooked Tofacon                      |      2 |        1.2 | listAllmeatcooked,listAllporkcooked,listAlltofu          |
| Pam's HarvestCraft | harvestcraft:cookedtofeakitem                   |    6891 |        0 |    false | Cooked Tofeak                       |      2 |        1.2 | listAllbeefcooked,listAllmeatcooked,listAlltofu          |
| Pam's HarvestCraft | harvestcraft:cookedtofeegitem                   |    6894 |        0 |    false | Cooked Tofeeg                       |      2 |        1.2 |                                                          |
| Pam's HarvestCraft | harvestcraft:cookedtofenisonitem                |    6899 |        0 |    false | Cooked Tofenison                    |      2 |        1.2 | listAllmeatcooked,listAlltofu,listAllvenisoncooked       |
| Pam's HarvestCraft | harvestcraft:cookedtofickenitem                 |    6896 |        0 |    false | Cooked Toficken                     |      2 |        1.2 | listAllchickencooked,listAllmeatcooked,listAlltofu       |
| Pam's HarvestCraft | harvestcraft:cookedtofishitem                   |    6893 |        0 |    false | Cooked Tofish                       |      2 |        1.2 | listAllfishcooked                                        |
| Pam's HarvestCraft | harvestcraft:cookedtofuduckitem                 |    6900 |        0 |    false | Cooked Tofuduck                     |      2 |        0.6 | listAllduckcooked,listAllmeatcooked,listAlltofu          |
| Pam's HarvestCraft | harvestcraft:cookedtofurkeyitem                 |    6898 |        0 |    false | Cooked Tofurkey                     |      2 |        1.2 | listAllmeatcooked,listAlltofu,listAllturkeycooked        |
| Pam's HarvestCraft | harvestcraft:cookedtofuttonitem                 |    6895 |        0 |    false | Cooked Tofutton                     |      2 |        1.2 | listAllmeatcooked,listAllmuttoncooked,listAlltofu        |
| Pam's HarvestCraft | harvestcraft:cookiesandmilkitem                 |    6719 |        0 |    false | Cookies and Milk                    |      2 |        1.2 | foodCookiesandmilk                                       |
| Pam's HarvestCraft | harvestcraft:cornbreaditem                      |    6245 |        0 |    false | Cornbread                           |      4 |        1.2 | foodCornbread                                            |
| Pam's HarvestCraft | harvestcraft:corndogitem                        |    6722 |        0 |    false | Corn Dog                            |      6 |        1.2 | foodCorndog                                              |
| Pam's HarvestCraft | harvestcraft:cornedbeefbreakfastitem            |    6980 |        0 |    false | Corned Beef Breakfast               |     26 |        1.2 | foodCornedbeefbreakfast                                  |
| Pam's HarvestCraft | harvestcraft:cornedbeefhashitem                 |    6970 |        0 |    false | Corned Beef Hash                    |     18 |        1.2 | foodCornedbeefhash                                       |
| Pam's HarvestCraft | harvestcraft:cornedbeefitem                     |    6695 |        0 |    false | Corned Beef                         |      9 |        1.2 | foodCornedbeef                                           |
| Pam's HarvestCraft | harvestcraft:cornflakesitem                     |    6602 |        0 |    false | Cornflakes                          |      2 |        1.2 | foodCornflakes                                           |
| Pam's HarvestCraft | harvestcraft:cornishpastyitem                   |    6616 |        0 |    false | Cornish Pasty                       |      8 |        1.2 | foodCornishpasty                                         |
| Pam's HarvestCraft | harvestcraft:cornitem                           |    5804 |        0 |    false | Corn                                |      1 |        0.6 | cropCorn,listAllveggie                                   |
| Pam's HarvestCraft | harvestcraft:cornonthecobitem                   |    6243 |        0 |    false | Corn on the Cob                     |      3 |        1.2 | foodCornonthecob                                         |
| Pam's HarvestCraft | harvestcraft:cottagepieitem                     |    6617 |        0 |    false | Cottage Pie                         |      8 |        1.2 | foodCottagepie                                           |
| Pam's HarvestCraft | harvestcraft:cottoncandyitem                    |    6696 |        0 |    false | Cotton Candy                        |      5 |        1.2 | foodCottoncandy                                          |
| Pam's HarvestCraft | harvestcraft:cottonitem                         |    5884 |        0 |    false | Cotton                              |      1 |        0.6 | cropCotton                                               |
| Pam's HarvestCraft | harvestcraft:crabcookeditem                     |    6570 |        0 |    false | Cooked Crab                         |      2 |        1.2 | foodCrabcooked                                           |
| Pam's HarvestCraft | harvestcraft:crabkimbapitem                     |    6769 |        0 |    false | Crab Kimbap                         |      6 |        1.2 | foodCrabkimbap                                           |
| Pam's HarvestCraft | harvestcraft:crabrawitem                        |    7007 |        0 |    false | Raw Crab                            |      1 |        0.6 | foodCrabraw                                              |
| Pam's HarvestCraft | harvestcraft:crackeritem                        |    6664 |        0 |    false | Cracker                             |      4 |        1.2 | foodCracker                                              |
| Pam's HarvestCraft | harvestcraft:crackersandcheeseitem              |    6720 |        0 |    false | Crackers and Cheese                 |      8 |        1.2 | foodCrackersandcheese                                    |
| Pam's HarvestCraft | harvestcraft:crackersitem                       |    6697 |        0 |    false | Crackers                            |      6 |        1.2 | foodCrackers                                             |
| Pam's HarvestCraft | harvestcraft:cracklinsitem                      |    6802 |        0 |    false | Cracklins                           |      5 |        1.2 | foodCracklins                                            |
| Pam's HarvestCraft | harvestcraft:cranberrybaritem                   |    6425 |        0 |    false | Cranberry Bar                       |      5 |        1.2 | foodCranberrybar                                         |
| Pam's HarvestCraft | harvestcraft:cranberryitem                      |    5892 |        0 |    false | Cranberry                           |      1 |        0.6 | cropCranberry,listAllberry,listAllfruit                  |
| Pam's HarvestCraft | harvestcraft:cranberryjellyitem                 |    6451 |        0 |    false | Cranberry Jelly                     |      2 |        1.2 | foodCranberryjelly                                       |
| Pam's HarvestCraft | harvestcraft:cranberryjellysandwichitem         |    6452 |        0 |    false | Cranberry Jelly Sandwich            |      6 |        1.2 | foodCranberryjellysandwich                               |
| Pam's HarvestCraft | harvestcraft:cranberryjuiceitem                 |    6181 |        0 |    false | Cranberry Juice                     |      2 |        1.2 | foodCranberryjuice                                       |
| Pam's HarvestCraft | harvestcraft:cranberrysauceitem                 |    6424 |        0 |    false | Cranberry Sauce                     |      2 |        1.2 | foodCranberrysauce                                       |
| Pam's HarvestCraft | harvestcraft:cranberrysmoothieitem              |    6649 |        0 |    false | Cranberry Smoothie                  |      3 |        1.2 | foodCranberrysmoothie,listAllsmoothie                    |
| Pam's HarvestCraft | harvestcraft:cranberryyogurtitem                |    6650 |        0 |    false | Cranberry Yogurt                    |      2 |        1.2 | foodCranberryyogurt,listAllyogurt                        |
| Pam's HarvestCraft | harvestcraft:crawfishetoufeeitem                |    6925 |        0 |    false | Crawfish Etoufee                    |     10 |        1.2 | foodCrawfishetoufee                                      |
| Pam's HarvestCraft | harvestcraft:crayfishcookeditem                 |    6571 |        0 |    false | Cooked Crayfish                     |      2 |        1.2 | foodCrayfishcooked                                       |
| Pam's HarvestCraft | harvestcraft:crayfishrawitem                    |    7008 |        0 |    false | Raw Crayfish                        |      1 |        0.6 | foodCrayfishraw                                          |
| Pam's HarvestCraft | harvestcraft:crayfishsaladitem                  |    6793 |        0 |    false | Crayfish Salad                      |      8 |        1.2 | foodCrayfishsalad                                        |
| Pam's HarvestCraft | harvestcraft:creamcookieitem                    |    6397 |        0 |    false | Cream Cookie                        |      6 |        1.2 | foodCreamcookie,listAllcookie                            |
| Pam's HarvestCraft | harvestcraft:creamedbroccolisoupitem            |    6314 |        0 |    false | Creamed Broccoli Soup               |      6 |        1.2 | foodCreamedbroccolisoup                                  |
| Pam's HarvestCraft | harvestcraft:creamedcornitem                    |    6250 |        0 |    false | Creamed Corn                        |      3 |        1.2 | foodCreamedcorn                                          |
| Pam's HarvestCraft | harvestcraft:creamofavocadosoupitem             |    6355 |        0 |    false | Cream of Avocado Soup               |      6 |        1.2 | foodCreamofavocadosoup                                   |
| Pam's HarvestCraft | harvestcraft:creepercookieitem                  |    6687 |        0 |    false | Creeper Cookie                      |      5 |        1.2 | foodCreepercookie,listAllcookie                          |
| Pam's HarvestCraft | harvestcraft:creeperwingsitem                   |    6698 |        0 |    false | Creeper Wings                       |      6 |        1.2 | foodCreeperwings                                         |
| Pam's HarvestCraft | harvestcraft:crispyricepuffbarsitem             |    6752 |        0 |    false | Crispy Rice Puff Bar                |      5 |        1.2 | foodCrispyricepuffbars                                   |
| Pam's HarvestCraft | harvestcraft:crispyricepuffcerealitem           |    6751 |        0 |    false | Crispy Rice Puff Cereal             |      2 |        1.2 | foodCrispyricepuffcereal                                 |
| Pam's HarvestCraft | harvestcraft:croissantitem                      |    6618 |        0 |    false | Croissant                           |      6 |        1.2 | foodCroissant                                            |
| Pam's HarvestCraft | harvestcraft:cucumberitem                       |    5810 |        0 |    false | Cucumber                            |      1 |        0.6 | cropCucumber,listAllgreenveggie,listAllveggie            |
| Pam's HarvestCraft | harvestcraft:cucumbersaladitem                  |    6264 |        0 |    false | Cucumber Salad                      |      3 |        1.2 | foodCucumbersalad                                        |
| Pam's HarvestCraft | harvestcraft:cucumbersoupitem                   |    6265 |        0 |    false | Cucumber Soup                       |      4 |        1.2 | foodCucumbersoup                                         |
| Pam's HarvestCraft | harvestcraft:curryitem                          |    6271 |        0 |    false | Curry Rice                          |      6 |        1.2 | foodCurry                                                |
| Pam's HarvestCraft | harvestcraft:curryleafitem                      |    5898 |        0 |    false | Curry Leaf                          |      1 |        0.6 | cropCurryleaf                                            |
| Pam's HarvestCraft | harvestcraft:custarditem                        |    6440 |        0 |    false | Custard                             |      5 |        1.2 | foodCustard                                              |
| Pam's HarvestCraft | harvestcraft:damperitem                         |    6559 |        0 |    false | Damper                              |      5 |        1.2 | foodDamper                                               |
| Pam's HarvestCraft | harvestcraft:dangoitem                          |    6928 |        0 |    false | Dango                               |     10 |        1.2 | foodDango                                                |
| Pam's HarvestCraft | harvestcraft:dateitem                           |    5947 |        0 |    false | Date                                |      1 |        0.6 | cropDate,listAllfruit                                    |
| Pam's HarvestCraft | harvestcraft:datenutbreaditem                   |    6533 |        0 |    false | Date Nut Bread                      |      5 |        1.2 | foodDatenutbread                                         |
| Pam's HarvestCraft | harvestcraft:delightedmealitem                  |    6960 |        0 |    false | Delighted Meal                      |     15 |        1.2 | foodDelightedmeal                                        |
| Pam's HarvestCraft | harvestcraft:deluxecheeseburgeritem             |    6912 |        0 |    false | Deluxe Cheeseburger                 |     10 |        1.2 | foodDeluxecheeseburger                                   |
| Pam's HarvestCraft | harvestcraft:deluxechickencurryitem             |    6971 |        0 |    false | Deluxe Chicken Curry                |     19 |        1.2 | foodDeluxechickencurry                                   |
| Pam's HarvestCraft | harvestcraft:deluxenachoesitem                  |    6963 |        0 |    false | Deluxe Nachos                       |     16 |        1.2 | foodDeluxenachoes                                        |
| Pam's HarvestCraft | harvestcraft:deviledeggitem                     |    6738 |        0 |    false | Deviled Egg                         |      7 |        1.2 | foodDeviledegg                                           |
| Pam's HarvestCraft | harvestcraft:dhalitem                           |    6699 |        0 |    false | Dhal                                |      7 |        1.2 | foodDhal                                                 |
| Pam's HarvestCraft | harvestcraft:dimsumitem                         |    6620 |        0 |    false | Dim Sum                             |      8 |        1.2 | foodDimsum                                               |
| Pam's HarvestCraft | harvestcraft:donutitem                          |    6386 |        0 |    false | Donut                               |      4 |        1.2 | foodDonut                                                |
| Pam's HarvestCraft | harvestcraft:dragonfruititem                    |    5962 |        0 |    false | Dragonfruit                         |      1 |        0.6 | cropDragonfruit,listAllfruit                             |
| Pam's HarvestCraft | harvestcraft:driedsoupitem                      |    6768 |        0 |    false | Dried Soup                          |      3 |        1.2 | foodDriedsoup                                            |
| Pam's HarvestCraft | harvestcraft:duckcookeditem                     |    6779 |        0 |    false | Cooked Duck                         |      2 |        1.2 | foodDuckcooked,listAllduckcooked,listAllmeatcooked       |
| Pam's HarvestCraft | harvestcraft:duckrawitem                        |    6778 |        0 |    false | Raw Duck                            |      1 |        1.2 | foodDuckraw,listAllduckraw,listAllmeatraw                |
| Pam's HarvestCraft | harvestcraft:durianitem                         |    6071 |        0 |    false | Durian                              |      1 |        0.6 | cropDurian                                               |
| Pam's HarvestCraft | harvestcraft:durianmilkshakeitem                |    6700 |        0 |    false | Durian Milkshake                    |      3 |        1.2 | foodDurianmilkshake                                      |
| Pam's HarvestCraft | harvestcraft:durianmuffinitem                   |    6701 |        0 |    false | Durian Muffin                       |      4 |        1.2 | foodDurianmuffin                                         |
| Pam's HarvestCraft | harvestcraft:earlgreyteaitem                    |    6806 |        0 |    false | Tea, Earl Grey, Hot                 |      2 |        1.2 | foodEarlgreytea                                          |
| Pam's HarvestCraft | harvestcraft:ediblerootitem                     |    6131 |        0 |    false | Edible Root                         |      1 |        0.6 | cropEdibleroot                                           |
| Pam's HarvestCraft | harvestcraft:eelrawitem                         |    7009 |        0 |    false | Raw Eel                             |      1 |        0.6 | foodEelraw                                               |
| Pam's HarvestCraft | harvestcraft:eggnogitem                         |    6439 |        0 |    false | Egg Nog                             |      5 |        1.2 | foodEggnog                                               |
| Pam's HarvestCraft | harvestcraft:eggplantitem                       |    5876 |        0 |    false | Eggplant                            |      1 |        0.6 | cropEggplant,listAllveggie                               |
| Pam's HarvestCraft | harvestcraft:eggplantparmitem                   |    6302 |        0 |    false | Eggplant Parm                       |      5 |        1.2 | foodEggplantparm                                         |
| Pam's HarvestCraft | harvestcraft:eggrollitem                        |    6807 |        0 |    false | Egg Roll                            |      6 |        1.2 | foodEggroll                                              |
| Pam's HarvestCraft | harvestcraft:eggsaladitem                       |    6217 |        0 |    false | Egg Salad                           |      4 |        1.2 | foodEggsalad                                             |
| Pam's HarvestCraft | harvestcraft:eggsbenedictitem                   |    6945 |        0 |    false | Eggs Benedict                       |     12 |        1.2 | foodEggsbenedict                                         |
| Pam's HarvestCraft | harvestcraft:eggtartitem                        |    6808 |        0 |    false | Egg Tart                            |      8 |        1.2 | foodEggtart                                              |
| Pam's HarvestCraft | harvestcraft:elderberryitem                     |    5918 |        0 |    false | Elderberry                          |      1 |        0.6 | cropElderberry,listAllberry,listAllfruit                 |
| Pam's HarvestCraft | harvestcraft:enchiladaitem                      |    6934 |        0 |    false | Enchilada                           |     11 |        1.2 | foodEnchilada                                            |
| Pam's HarvestCraft | harvestcraft:energydrinkitem                    |    6585 |        0 |    false | Energy Drink                        |      5 |        1.2 | foodEnergydrink                                          |
| Pam's HarvestCraft | harvestcraft:epicbaconitem                      |    6548 |        0 |    false | Epic Bacon                          |      9 |        1.2 | foodEpicbacon                                            |
| Pam's HarvestCraft | harvestcraft:epicbltitem                        |    6949 |        0 |    false | Epic BLT                            |     13 |        1.2 | foodEpicblt                                              |
| Pam's HarvestCraft | harvestcraft:escargotitem                       |    6820 |        0 |    false | Escargot                            |      5 |        1.2 | foodEscargot                                             |
| Pam's HarvestCraft | harvestcraft:espressoitem                       |    6305 |        0 |    false | Espresso                            |      4 |        1.2 | foodEspresso                                             |
| Pam's HarvestCraft | harvestcraft:etonmessitem                       |    6867 |        0 |    false | Eton Mess                           |      4 |        1.2 | foodEtonmess                                             |
| Pam's HarvestCraft | harvestcraft:extremechiliitem                   |    6284 |        0 |    false | Extreme Chili                       |      5 |        1.2 | foodExtremechili                                         |
| Pam's HarvestCraft | harvestcraft:fairybreaditem                     |    6557 |        0 |    false | Fairy Bread                         |      8 |        1.2 | foodFairybread                                           |
| Pam's HarvestCraft | harvestcraft:festivalbreaditem                  |    6774 |        0 |    false | Festival Bread                      |      5 |        1.2 | foodFestivalbread                                        |
| Pam's HarvestCraft | harvestcraft:fiestacornsaladitem                |    6757 |        0 |    false | Fiesta Corn Salad                   |      7 |        1.2 | foodFiestacornsalad                                      |
| Pam's HarvestCraft | harvestcraft:figbaritem                         |    6514 |        0 |    false | Fig Bar                             |      5 |        1.2 | foodFigbar                                               |
| Pam's HarvestCraft | harvestcraft:figitem                            |    5956 |        0 |    false | Fig                                 |      1 |        0.6 | cropFig,listAllfruit                                     |
| Pam's HarvestCraft | harvestcraft:figjellyitem                       |    6515 |        0 |    false | Fig Jelly                           |      2 |        1.2 | foodFigjelly                                             |
| Pam's HarvestCraft | harvestcraft:figjellysandwichitem               |    6516 |        0 |    false | Fig Jelly Sandwich                  |      6 |        1.2 | foodFigjellysandwich                                     |
| Pam's HarvestCraft | harvestcraft:figjuiceitem                       |    6186 |        0 |    false | Fig Juice                           |      2 |        1.2 | foodFigjuice                                             |
| Pam's HarvestCraft | harvestcraft:figsmoothieitem                    |    6517 |        0 |    false | Fig Smoothie                        |      3 |        1.2 | foodFigsmoothie,listAllsmoothie                          |
| Pam's HarvestCraft | harvestcraft:figyogurtitem                      |    6518 |        0 |    false | Fig Yogurt                          |      2 |        1.2 | foodFigyogurt,listAllyogurt                              |
| Pam's HarvestCraft | harvestcraft:firmtofuitem                       |    6503 |        0 |    false | Firm Tofu                           |      2 |        1.2 | foodFirmtofu                                             |
| Pam's HarvestCraft | harvestcraft:fishandchipsitem                   |    6212 |        0 |    false | Fish and Chips                      |      7 |        1.2 | foodFishandchips                                         |
| Pam's HarvestCraft | harvestcraft:fishdinneritem                     |    6288 |        0 |    false | Fish Dinner                         |      7 |        1.2 | foodFishdinner                                           |
| Pam's HarvestCraft | harvestcraft:fishlettucewrapitem                |    6236 |        0 |    false | Fish Lettuce Wrap                   |      3 |        1.2 | foodFishlettucewrap                                      |
| Pam's HarvestCraft | harvestcraft:fishsandwichitem                   |    6210 |        0 |    false | Fish Sandwich                       |      6 |        1.2 | foodFishsandwich                                         |
| Pam's HarvestCraft | harvestcraft:fishsticksitem                     |    6211 |        0 |    false | Fish Sticks                         |      5 |        1.2 | foodFishsticks                                           |
| Pam's HarvestCraft | harvestcraft:fishtacoitem                       |    6249 |        0 |    false | Fish Taco                           |      8 |        1.2 | foodFishtaco                                             |
| Pam's HarvestCraft | harvestcraft:flaxitem                           |    5920 |        0 |    false | Flax                                |      1 |        0.6 | cropFlax,listAllfiber                                    |
| Pam's HarvestCraft | harvestcraft:footlongitem                       |    6400 |        0 |    false | Footlong                            |      8 |        1.2 | foodFootlong                                             |
| Pam's HarvestCraft | harvestcraft:fortunecookieitem                  |    6737 |        0 |    false | Fortune Cookie                      |      5 |        1.2 | foodFortunecookie,listAllcookie                          |
| Pam's HarvestCraft | harvestcraft:frenchtoastitem                    |    6384 |        0 |    false | French Toast                        |      8 |        1.2 | foodFrenchtoast                                          |
| Pam's HarvestCraft | harvestcraft:friedchickenitem                   |    6399 |        0 |    false | Fried Chicken                       |      8 |        1.2 | foodFriedchicken                                         |
| Pam's HarvestCraft | harvestcraft:friedeggitem                       |    6214 |        0 |    false | Fried Egg                           |      3 |        1.2 | foodFriedegg                                             |
| Pam's HarvestCraft | harvestcraft:friedgreentomatoesitem             |    6741 |        0 |    false | Fried Green Tomatoes                |      5 |        1.2 | foodFriedgreentomatoes                                   |
| Pam's HarvestCraft | harvestcraft:friedonionsitem                    |    6586 |        0 |    false | Fried Onions                        |      2 |        1.2 | foodFriedonions                                          |
| Pam's HarvestCraft | harvestcraft:friedpecanokraitem                 |    6621 |        0 |    false | Fried Pecan Okra                    |      4 |        1.2 | foodFriedpecanokra                                       |
| Pam's HarvestCraft | harvestcraft:friedriceitem                      |    6269 |        0 |    false | Fried Rice                          |      5 |        1.2 | foodFriedrice                                            |
| Pam's HarvestCraft | harvestcraft:friesitem                          |    6198 |        0 |    false | Fries                               |      2 |        1.2 | foodFries                                                |
| Pam's HarvestCraft | harvestcraft:frogcookeditem                     |    6572 |        0 |    false | Cooked Frog Legs                    |      2 |        1.2 | foodFrogcooked                                           |
| Pam's HarvestCraft | harvestcraft:froglegstirfryitem                 |    6770 |        0 |    false | Frog Leg Stirfry                    |      6 |        1.2 | foodFroglegstirfry                                       |
| Pam's HarvestCraft | harvestcraft:frograwitem                        |    7010 |        0 |    false | Raw Frog                            |      1 |        0.6 | foodFrograw                                              |
| Pam's HarvestCraft | harvestcraft:frosteddonutitem                   |    6390 |        0 |    false | Frosted Donut                       |      8 |        1.2 | foodFrosteddonut                                         |
| Pam's HarvestCraft | harvestcraft:fruitcreamfestivalbreaditem        |    6775 |        0 |    false | Fruit Cream Festival Bread          |      7 |        1.2 | foodFruitcreamfestivalbread                              |
| Pam's HarvestCraft | harvestcraft:fruitcrumbleitem                   |    6358 |        0 |    false | Fruit Crumble                       |      5 |        1.2 | foodFruitcrumble                                         |
| Pam's HarvestCraft | harvestcraft:fruitpunchitem                     |    6433 |        0 |    false | Fruit Punch                         |      2 |        1.2 | foodFruitpunch                                           |
| Pam's HarvestCraft | harvestcraft:fruitsaladitem                     |    6228 |        0 |    false | Fruit Salad                         |      2 |        1.2 | foodFruitsalad                                           |
| Pam's HarvestCraft | harvestcraft:futomakiitem                       |    6553 |        0 |    false | Futo Maki                           |      9 |        1.2 | foodFutomaki                                             |
| Pam's HarvestCraft | harvestcraft:gardensoupitem                     |    6442 |        0 |    false | Garden Soup                         |      4 |        1.2 | foodGardensoup                                           |
| Pam's HarvestCraft | harvestcraft:garlicbreaditem                    |    6332 |        0 |    false | Garlic Bread                        |      7 |        1.2 | foodGarlicbread                                          |
| Pam's HarvestCraft | harvestcraft:garlicchickenitem                  |    6334 |        0 |    false | Garlic Chicken                      |      6 |        1.2 | foodGarlicchicken                                        |
| Pam's HarvestCraft | harvestcraft:garlicitem                         |    5836 |        0 |    false | Garlic                              |      1 |        0.6 | cropGarlic,listAllherb                                   |
| Pam's HarvestCraft | harvestcraft:garlicmashedpotatoesitem           |    6333 |        0 |    false | Garlic Mashed Potatoes              |      6 |        1.2 | foodGarlicmashedpotatoes                                 |
| Pam's HarvestCraft | harvestcraft:garlicsteakitem                    |    6796 |        0 |    false | Garlic Steak                        |      6 |        1.2 | foodGarlicsteak                                          |
| Pam's HarvestCraft | harvestcraft:generaltsochickenitem              |    6551 |        0 |    false | General Tso's Chicken               |      7 |        1.2 | foodGeneraltsochicken                                    |
| Pam's HarvestCraft | harvestcraft:gherkinitem                        |    6560 |        0 |    false | Gherkin                             |      5 |        1.2 | foodGherkin                                              |
| Pam's HarvestCraft | harvestcraft:gigapickleitem                     |    5904 |        0 |    false | Giga Pickle                         |      1 |        0.6 | foodGigapickle,foodPickles                               |
| Pam's HarvestCraft | harvestcraft:gingerbreaditem                    |    6325 |        0 |    false | Ginger Bread                        |      7 |        1.2 | foodGingerbread                                          |
| Pam's HarvestCraft | harvestcraft:gingerchickenitem                  |    6490 |        0 |    false | Ginger Chicken                      |      6 |        1.2 | foodGingerchicken                                        |
| Pam's HarvestCraft | harvestcraft:gingeredrhubarbtartitem            |    6493 |        0 |    false | Gingered Rhubarb Tart               |      8 |        1.2 | foodGingeredrhubarbtart                                  |
| Pam's HarvestCraft | harvestcraft:gingeritem                         |    5838 |        0 |    false | Ginger                              |      1 |        0.6 | cropGinger,listAllspice                                  |
| Pam's HarvestCraft | harvestcraft:gingersnapsitem                    |    6326 |        0 |    false | Ginger Snaps                        |      3 |        1.2 | foodGingersnaps                                          |
| Pam's HarvestCraft | harvestcraft:gingersodaitem                     |    6480 |        0 |    false | Ginger Ale                          |      3 |        1.2 | foodGingersoda,listAllsoda                               |
| Pam's HarvestCraft | harvestcraft:glazedcarrotsitem                  |    6192 |        0 |    false | Glazed Carrots                      |      4 |        1.2 | foodGlazedcarrots                                        |
| Pam's HarvestCraft | harvestcraft:glisteningsaladitem                |    6946 |        0 |    false | Glistening Salad                    |     12 |        1.2 | foodGlisteningsalad                                      |
| Pam's HarvestCraft | harvestcraft:gooseberryitem                     |    6029 |        0 |    false | Gooseberry                          |      1 |        0.6 | cropGooseberry,listAllberry,listAllfruit                 |
| Pam's HarvestCraft | harvestcraft:gooseberryjellyitem                |    6622 |        0 |    false | Gooseberry Jelly                    |      2 |        1.2 | foodGooseberryjelly                                      |
| Pam's HarvestCraft | harvestcraft:gooseberryjellysandwichitem        |    6623 |        0 |    false | Gooseberry Jelly Sandwich           |      6 |        1.2 | foodGooseberryjellysandwich                              |
| Pam's HarvestCraft | harvestcraft:gooseberrymilkshakeitem            |    6624 |        0 |    false | Gooseberry Milkshake                |      3 |        1.2 | foodGooseberrymilkeshake                                 |
| Pam's HarvestCraft | harvestcraft:gooseberrypieitem                  |    6625 |        0 |    false | Gooseberry Pie                      |      5 |        1.2 | foodGooseberrypie                                        |
| Pam's HarvestCraft | harvestcraft:gooseberrysmoothieitem             |    6626 |        0 |    false | Gooseberry Smoothie                 |      3 |        1.2 | foodGooseberrysmoothie,listAllsmoothie                   |
| Pam's HarvestCraft | harvestcraft:gooseberryyogurtitem               |    6627 |        0 |    false | Gooseberry Yogurt                   |      2 |        1.2 | foodGooseberryyogurt,listAllyogurt                       |
| Pam's HarvestCraft | harvestcraft:gourmetbeefburgeritem              |    6973 |        0 |    false | Gourmet Beef Burger                 |     19 |        1.2 | foodGourmetbeefburger                                    |
| Pam's HarvestCraft | harvestcraft:gourmetbeefpattyitem               |    6821 |        0 |    false | Gourmet Beef Patty                  |      6 |        1.2 | foodGourmetbeefpatty                                     |
